product_id,product_name,category,price,stock_quantity,weight_kg,launch_date,rating,is_available,description
4663,Desk Lamp,Furniture,45.11,411,2.013,2023-01-26,3.8,True,Lightweight desk lamp with USB receiver for content creators.
4664,Laptop Stand,Accessories,25.82,332,1.732,2018-09-29,4.4,True,Lightweight laptop stand with low-latency mode for home office.
4665,Desk Lamp,Furniture,37.49,357,1.062,2024-02-26,3.4,True,Wireless desk lamp with dimmable brightness for content creators.
4666,Laptop Stand,Accessories,26.31,243,1.866,2022-03-02,3.7,True,Compact laptop stand with low-latency mode for video calls.
4667,Webcam HD,Electronics,49.72,246,1.8,2023-11-19,3.6,True,Ergonomic webcam hd with aluminum finish for video calls.
4668,Bluetooth Speaker,Electronics,55.2,37,1.363,2023-10-03,4.8,True,Wireless bluetooth speaker with waterproof coating for video calls; adjustable build quality.
4669,USB-C Cable,Accessories,9.06,317,2.222,2022-03-26,2.9,True,Ergonomic usb-c cable with built-in microphone for video calls; ergonomic build quality.
4670,Webcam HD,Electronics,54.98,199,1.267,2018-09-12,3.1,True,High-Performance webcam hd with low-latency mode for travel.
4671,External SSD 1TB,Storage,111.82,467,0.225,2022-06-19,4.5,True,Noise-Reducing external ssd 1tb with USB receiver for students.
4672,Phone Case,Accessories,13.68,82,1.493,2018-01-11,3.3,True,Silent phone case with USB receiver for video calls; portable build quality.
4673,Mechanical Keyboard,Electronics,93.37,223,1.547,2024-02-27,4.9,True,Silent mechanical keyboard with dimmable brightness for daily use; compact build quality.
4674,Wireless Mouse,Electronics,30.21,397,2.14,2024-08-28,3.8,True,Premium wireless mouse with waterproof coating for students.
4675,Laptop Stand,Accessories,26.33,120,0.363,2021-05-30,2.9,True,Fast-Charging laptop stand with waterproof coating for daily use.
4676,USB-C Cable,Accessories,9.57,21,0.212,2022-07-11,3.6,True,Durable usb-c cable with shock protection for daily use.
4677,Bluetooth Speaker,Electronics,57.79,324,0.414,2018-10-19,4.9,True,Fast-Charging bluetooth speaker with waterproof coating for home office.
4678,Phone Case,Accessories,13.01,455,0.877,2021-07-12,3.9,True,Silent phone case with built-in microphone for gaming; lightweight build quality.
4679,Wireless Mouse,Electronics,32.5,382,1.107,2022-04-04,4.6,True,Lightweight wireless mouse with backlit keys for daily use; compact build quality.
4680,Desk Lamp,Furniture,38.53,10,2.021,2019-11-05,3.4,True,Noise-Reducing desk lamp with shock protection for content creators.
4681,External SSD 1TB,Storage,96.51,43,0.769,2020-07-31,4.5,True,Lightweight external ssd 1tb with aluminum finish for remote work; durable build quality.
4682,Webcam HD,Electronics,46.43,402,0.091,2024-03-29,3.2,True,Ergonomic webcam hd with dimmable brightness for home office.
4683,Laptop Stand,Accessories,27.77,279,0.436,2021-06-24,4.1,True,Adjustable laptop stand with dimmable brightness for content creators.
4684,Wireless Mouse,Electronics,30.41,400,2.145,2019-04-18,3.9,True,Durable wireless mouse with low-latency mode for home office; portable build quality.
4685,Wireless Mouse,Electronics,27.23,114,2.347,2023-11-27,3.8,True,Durable wireless mouse with backlit keys for travel.
4686,Phone Case,Accessories,13.29,288,2.206,2023-01-18,4.1,True,Ergonomic phone case with braided nylon for students.
4687,External SSD 1TB,Storage,114.83,149,0.771,2018-10-15,4.3,True,Compact external ssd 1tb with adjustable height for video calls.
4688,Webcam HD,Electronics,47.45,225,1.536,2024-09-09,2.9,True,Premium webcam hd with waterproof coating for travel; lightweight build quality.
4689,Bluetooth Speaker,Electronics,59.72,480,0.661,2022-04-12,4.2,True,Lightweight bluetooth speaker with shock protection for remote work.
4690,Laptop Stand,Accessories,24.56,37,1.636,2022-02-25,3.0,True,Premium laptop stand with built-in microphone for gaming; high-performance build quality.
4691,Desk Lamp,Furniture,39.79,194,2.492,2024-10-19,3.6,True,Adjustable desk lamp with adjustable height for travel.
4692,USB-C Cable,Accessories,9.3,307,0.988,2020-06-12,3.8,True,Adjustable usb-c cable with dimmable brightness for remote work; high-performance build quality.
4693,External SSD 1TB,Storage,125.89,414,0.374,2024-10-13,3.5,True,Portable external ssd 1tb with USB receiver for travel.
4694,External SSD 1TB,Storage,122.64,142,2.26,2020-04-13,4.0,True,Noise-Reducing external ssd 1tb with low-latency mode for travel.
4695,External SSD 1TB,Storage,108.24,292,0.733,2019-05-11,3.3,True,Lightweight external ssd 1tb with dimmable brightness for remote work; silent build quality.
4696,Bluetooth Speaker,Electronics,58.67,259,1.531,2024-07-16,3.7,True,Premium bluetooth speaker with low-latency mode for remote work.
4697,Laptop Stand,Accessories,25.48,40,2.468,2021-05-01,3.1,True,Noise-Reducing laptop stand with adjustable height for daily use.
4698,External SSD 1TB,Storage,102.91,27,1.733,2021-04-07,3.4,True,Portable external ssd 1tb with braided nylon for remote work; ergonomic build quality.
4699,Webcam HD,Electronics,46.99,175,1.83,2023-05-22,4.0,True,Compact webcam hd with USB receiver for daily use; fast-charging build quality.
4700,USB-C Cable,Accessories,10.14,141,2.267,2023-02-13,3.5,True,Compact usb-c cable with aluminum finish for students.
4701,Noise Cancelling Headphones,Electronics,192.9,3,0.636,2024-02-15,3.2,True,Silent noise cancelling headphones with USB receiver for students; silent build quality.
4702,External SSD 1TB,Storage,113.6,58,1.706,2018-03-18,4.0,True,Fast-Charging external ssd 1tb with shock protection for remote work.
4703,Wireless Mouse,Electronics,33.5,240,0.928,2019-03-12,3.2,True,Fast-Charging wireless mouse with aluminum finish for students.
4704,External SSD 1TB,Storage,114.21,165,1.015,2023-01-25,4.6,True,High-Performance external ssd 1tb with built-in microphone for content creators.
4705,Mechanical Keyboard,Electronics,97.09,245,1.955,2018-10-02,3.9,True,Ergonomic mechanical keyboard with dimmable brightness for content creators.
4706,Bluetooth Speaker,Electronics,58.39,206,2.26,2020-07-16,4.5,True,Lightweight bluetooth speaker with adjustable height for gaming; wireless build quality.
4707,USB-C Cable,Accessories,10.72,209,0.368,2023-10-14,3.7,True,Premium usb-c cable with aluminum finish for video calls.
4708,Webcam HD,Electronics,54.63,141,1.439,2023-01-28,2.9,True,Durable webcam hd with adjustable height for content creators; wireless build quality.
4709,Noise Cancelling Headphones,Electronics,227.94,332,0.874,2019-02-27,3.1,True,Fast-Charging noise cancelling headphones with waterproof coating for content creators; silent build quality.
4710,Wireless Mouse,Electronics,33.12,358,0.483,2023-12-16,4.2,True,Portable wireless mouse with low-latency mode for travel.
4711,Wireless Mouse,Electronics,32.6,301,0.449,2018-03-18,3.6,True,Lightweight wireless mouse with shock protection for home office; durable build quality.
4712,Phone Case,Accessories,15.1,316,1.076,2018-06-11,2.9,True,Compact phone case with aluminum finish for travel.
4713,Laptop Stand,Accessories,21.91,463,0.825,2021-05-15,2.8,True,Portable laptop stand with backlit keys for daily use.
4714,Webcam HD,Electronics,50.2,136,1.753,2019-08-19,3.8,True,Silent webcam hd with dimmable brightness for gaming.
4715,USB-C Cable,Accessories,9.93,416,2.297,2024-05-26,4.4,True,Wireless usb-c cable with adjustable height for students; durable build quality.
4716,Phone Case,Accessories,16.96,315,0.811,2019-09-26,2.8,True,Silent phone case with built-in microphone for video calls.
4717,Desk Lamp,Furniture,38.72,193,0.256,2019-12-19,4.7,True,Noise-Reducing desk lamp with shock protection for home office.
4718,Noise Cancelling Headphones,Electronics,173.91,109,0.241,2021-06-11,2.9,True,Fast-Charging noise cancelling headphones with waterproof coating for students.
4719,Phone Case,Accessories,14.4,71,0.569,2022-10-20,3.6,True,Durable phone case with built-in microphone for content creators.
4720,USB-C Cable,Accessories,10.94,409,0.201,2024-01-28,3.4,True,Lightweight usb-c cable with waterproof coating for travel.
4721,Noise Cancelling Headphones,Electronics,210.48,38,2.188,2023-10-03,4.2,True,Noise-Reducing noise cancelling headphones with low-latency mode for gaming.
4722,Laptop Stand,Accessories,27.44,108,0.882,2020-12-09,4.6,True,Durable laptop stand with dimmable brightness for travel.
4723,Bluetooth Speaker,Electronics,63.02,216,2.025,2018-01-10,3.9,True,Silent bluetooth speaker with backlit keys for students.
4724,Bluetooth Speaker,Electronics,56.1,364,1.164,2021-09-26,4.7,True,Wireless bluetooth speaker with built-in microphone for home office.
4725,Noise Cancelling Headphones,Electronics,207.1,257,2.18,2021-07-23,2.8,True,Noise-Reducing noise cancelling headphones with low-latency mode for travel.
4726,Wireless Mouse,Electronics,32.31,343,2.338,2021-01-08,3.7,True,Durable wireless mouse with backlit keys for travel; adjustable build quality.
4727,Wireless Mouse,Electronics,31.45,330,1.105,2019-01-28,4.2,True,Noise-Reducing wireless mouse with shock protection for remote work; high-performance build quality.
4728,USB-C Cable,Accessories,9.48,404,0.053,2019-05-02,3.5,True,Portable usb-c cable with dimmable brightness for video calls; adjustable build quality.
4729,Noise Cancelling Headphones,Electronics,186.28,426,1.908,2024-02-19,2.8,True,Durable noise cancelling headphones with built-in microphone for home office; ergonomic build quality.
4730,Laptop Stand,Accessories,22.05,181,2.339,2018-07-15,4.9,True,Silent laptop stand with waterproof coating for students; durable build quality.
4731,Laptop Stand,Accessories,25.6,434,0.143,2021-01-17,4.2,True,Fast-Charging laptop stand with adjustable height for travel.
4732,USB-C Cable,Accessories,11.13,72,0.112,2021-09-17,4.3,True,Noise-Reducing usb-c cable with shock protection for daily use.
4733,Phone Case,Accessories,16.42,454,1.287,2024-10-22,3.9,True,Lightweight phone case with shock protection for remote work.
4734,Laptop Stand,Accessories,27.5,414,0.612,2020-09-22,4.1,True,Portable laptop stand with adjustable height for gaming; fast-charging build quality.
4735,Webcam HD,Electronics,43.68,276,1.286,2021-12-18,4.5,True,Silent webcam hd with waterproof coating for travel.
4736,Bluetooth Speaker,Electronics,67.91,7,1.713,2024-05-06,3.5,True,Ergonomic bluetooth speaker with low-latency mode for students.
4737,Bluetooth Speaker,Electronics,54.57,349,2.142,2024-04-16,4.1,True,Lightweight bluetooth speaker with shock protection for video calls.
4738,Wireless Mouse,Electronics,32.98,385,0.766,2022-09-15,3.1,True,Durable wireless mouse with dimmable brightness for remote work; wireless build quality.
4739,USB-C Cable,Accessories,9.83,480,1.359,2023-09-11,3.8,True,Silent usb-c cable with waterproof coating for daily use; adjustable build quality.
4740,Bluetooth Speaker,Electronics,66.66,340,0.374,2023-06-13,3.6,True,Fast-Charging bluetooth speaker with braided nylon for home office; adjustable build quality.
4741,Wireless Mouse,Electronics,33.47,147,0.56,2018-03-27,4.2,True,Portable wireless mouse with low-latency mode for video calls.
4742,Desk Lamp,Furniture,36.27,85,0.152,2021-05-05,4.2,True,Portable desk lamp with built-in microphone for home office.
4743,Laptop Stand,Accessories,26.01,293,1.235,2024-01-27,4.2,True,Noise-Reducing laptop stand with USB receiver for gaming; premium build quality.
4744,Laptop Stand,Accessories,26.92,250,2.279,2024-11-05,4.3,True,Fast-Charging laptop stand with backlit keys for content creators.
4745,Noise Cancelling Headphones,Electronics,225.66,457,1.112,2022-05-26,3.7,True,Lightweight noise cancelling headphones with built-in microphone for remote work; premium build quality.
4746,Desk Lamp,Furniture,42.32,112,0.899,2022-12-20,3.6,True,Durable desk lamp with braided nylon for home office.
4747,Mechanical Keyboard,Electronics,102.24,461,2.243,2020-02-29,2.8,True,Premium mechanical keyboard with backlit keys for content creators; silent build quality.
4748,Laptop Stand,Accessories,22.58,169,0.438,2024-05-18,4.9,True,Premium laptop stand with waterproof coating for video calls; noise-reducing build quality.
4749,Phone Case,Accessories,16.68,364,1.755,2020-05-13,4.9,True,Silent phone case with dimmable brightness for home office.
4750,USB-C Cable,Accessories,10.16,339,0.626,2022-06-18,3.9,True,Wireless usb-c cable with braided nylon for video calls.
4751,Noise Cancelling Headphones,Electronics,229.12,242,0.333,2022-04-09,2.9,True,Lightweight noise cancelling headphones with USB receiver for content creators.
4752,Laptop Stand,Accessories,24.93,232,1.344,2019-11-05,3.0,True,Compact laptop stand with low-latency mode for gaming; high-performance build quality.
4753,USB-C Cable,Accessories,10.91,13,1.284,2020-11-19,3.8,True,Silent usb-c cable with USB receiver for gaming.
4754,Desk Lamp,Furniture,34.72,176,1.93,2021-01-16,3.8,True,Fast-Charging desk lamp with dimmable brightness for daily use.
4755,Webcam HD,Electronics,49.31,186,1.152,2018-03-29,4.8,True,Noise-Reducing webcam hd with adjustable height for content creators.
4756,Webcam HD,Electronics,51.99,384,1.833,2021-02-18,4.5,True,Adjustable webcam hd with backlit keys for home office.
4757,External SSD 1TB,Storage,117.12,298,2.104,2020-06-09,4.4,True,High-Performance external ssd 1tb with low-latency mode for video calls.
4758,Phone Case,Accessories,14.16,111,1.939,2024-01-13,2.8,True,Durable phone case with adjustable height for students; wireless build quality.
4759,Wireless Mouse,Electronics,27.86,418,1.384,2018-04-17,4.5,True,Premium wireless mouse with USB receiver for home office; high-performance build quality.
4760,Webcam HD,Electronics,47.55,228,0.901,2022-11-14,4.6,True,Noise-Reducing webcam hd with backlit keys for content creators; ergonomic build quality.
4761,Webcam HD,Electronics,43.7,241,2.142,2019-08-01,4.6,True,Fast-Charging webcam hd with adjustable height for home office; durable build quality.
4762,Bluetooth Speaker,Electronics,53.94,243,2.014,2019-12-19,5.0,True,Wireless bluetooth speaker with adjustable height for home office.
4763,Wireless Mouse,Electronics,32.53,383,2.299,2024-03-16,4.9,True,Fast-Charging wireless mouse with USB receiver for content creators.
4764,Mechanical Keyboard,Electronics,79.39,395,0.95,2018-03-26,3.5,True,Noise-Reducing mechanical keyboard with adjustable height for home office.
4765,Webcam HD,Electronics,52.71,398,1.188,2023-06-05,3.1,True,Compact webcam hd with braided nylon for remote work; lightweight build quality.
4766,Bluetooth Speaker,Electronics,52.89,289,1.35,2019-01-24,4.9,True,Fast-Charging bluetooth speaker with waterproof coating for content creators.
4767,Laptop Stand,Accessories,28.09,65,0.259,2019-09-16,4.9,True,High-Performance laptop stand with adjustable height for remote work; premium build quality.
4768,Desk Lamp,Furniture,43.17,479,1.018,2022-08-09,4.0,True,Lightweight desk lamp with built-in microphone for content creators.
4769,Noise Cancelling Headphones,Electronics,176.04,242,2.222,2021-12-04,4.7,True,Portable noise cancelling headphones with dimmable brightness for daily use; high-performance build quality.
4770,Noise Cancelling Headphones,Electronics,228.61,175,0.472,2023-02-25,3.8,True,Lightweight noise cancelling headphones with low-latency mode for remote work.
4771,Laptop Stand,Accessories,26.34,293,0.966,2022-05-09,4.2,True,Lightweight laptop stand with USB receiver for students.
4772,Laptop Stand,Accessories,26.16,378,2.08,2019-02-13,3.4,True,Noise-Reducing laptop stand with USB receiver for daily use.
4773,Wireless Mouse,Electronics,31.6,407,1.633,2018-11-11,3.6,True,Compact wireless mouse with aluminum finish for content creators.
4774,Laptop Stand,Accessories,22.3,29,1.644,2023-06-21,4.8,True,Ergonomic laptop stand with shock protection for content creators; compact build quality.
4775,Webcam HD,Electronics,52.07,328,1.541,2021-11-12,4.3,True,Fast-Charging webcam hd with adjustable height for students.
4776,Bluetooth Speaker,Electronics,64.91,46,1.014,2024-07-02,4.3,True,Premium bluetooth speaker with dimmable brightness for travel.
4777,Bluetooth Speaker,Electronics,52.56,368,1.754,2022-08-01,3.7,True,Fast-Charging bluetooth speaker with adjustable height for home office.
4778,External SSD 1TB,Storage,111.15,179,2.357,2023-11-09,3.3,True,Wireless external ssd 1tb with built-in microphone for students.
4779,Webcam HD,Electronics,49.02,31,1.746,2023-11-10,3.9,True,Adjustable webcam hd with adjustable height for video calls.
4780,Noise Cancelling Headphones,Electronics,224.12,133,0.281,2022-10-05,3.8,True,Ergonomic noise cancelling headphones with backlit keys for remote work.
4781,Laptop Stand,Accessories,21.4,208,0.751,2021-05-19,3.1,True,Fast-Charging laptop stand with adjustable height for travel.
4782,Laptop Stand,Accessories,26.71,267,1.233,2024-10-10,4.4,True,Fast-Charging laptop stand with braided nylon for daily use; fast-charging build quality.
4783,USB-C Cable,Accessories,10.17,301,0.149,2021-07-02,3.6,True,Silent usb-c cable with braided nylon for content creators; high-performance build quality.
4784,Laptop Stand,Accessories,22.92,441,2.315,2021-10-14,3.9,True,Ergonomic laptop stand with low-latency mode for remote work.
4785,Phone Case,Accessories,13.74,3,0.677,2019-03-04,4.2,True,Noise-Reducing phone case with built-in microphone for video calls.
4786,Desk Lamp,Furniture,39.09,366,0.496,2019-06-13,3.5,True,Adjustable desk lamp with dimmable brightness for daily use.
4787,Mechanical Keyboard,Electronics,87.62,91,0.213,2022-02-27,3.0,True,Compact mechanical keyboard with adjustable height for daily use.
4788,USB-C Cable,Accessories,10.38,152,0.853,2023-02-04,2.9,True,Fast-Charging usb-c cable with shock protection for home office.
4789,Webcam HD,Electronics,54.57,225,0.687,2021-09-24,4.4,True,Premium webcam hd with waterproof coating for content creators.
4790,Bluetooth Speaker,Electronics,59.26,152,0.332,2024-02-13,4.3,True,Compact bluetooth speaker with braided nylon for remote work.
4791,Desk Lamp,Furniture,40.42,120,0.531,2024-10-20,3.4,True,Ergonomic desk lamp with braided nylon for video calls.
4792,Noise Cancelling Headphones,Electronics,219.56,411,1.905,2024-01-08,3.1,True,Premium noise cancelling headphones with adjustable height for daily use.
4793,Noise Cancelling Headphones,Electronics,176.46,217,1.765,2021-12-16,3.5,True,Compact noise cancelling headphones with built-in microphone for gaming; adjustable build quality.
4794,Mechanical Keyboard,Electronics,77.37,51,0.768,2023-03-10,4.7,True,Adjustable mechanical keyboard with backlit keys for travel.
4795,Bluetooth Speaker,Electronics,65.74,120,2.355,2021-07-07,3.9,True,Portable bluetooth speaker with low-latency mode for home office.
4796,USB-C Cable,Accessories,9.87,37,0.382,2022-12-18,5.0,True,Noise-Reducing usb-c cable with backlit keys for daily use.
4797,Bluetooth Speaker,Electronics,68.91,99,2.078,2024-09-30,2.8,True,Adjustable bluetooth speaker with backlit keys for remote work; high-performance build quality.
4798,External SSD 1TB,Storage,123.52,129,0.084,2023-11-26,2.8,True,Wireless external ssd 1tb with USB receiver for travel; fast-charging build quality.
4799,Wireless Mouse,Electronics,33.25,133,2.079,2024-10-14,4.2,True,Lightweight wireless mouse with shock protection for video calls; noise-reducing build quality.
4800,External SSD 1TB,Storage,101.58,215,0.667,2019-06-04,4.6,True,Fast-Charging external ssd 1tb with shock protection for remote work.
4801,Bluetooth Speaker,Electronics,51.25,86,0.633,2022-04-26,3.5,True,Ergonomic bluetooth speaker with dimmable brightness for home office.
4802,Bluetooth Speaker,Electronics,51.14,296,1.382,2019-05-08,4.7,True,Silent bluetooth speaker with low-latency mode for home office; wireless build quality.
4803,Wireless Mouse,Electronics,25.5,475,0.528,2024-01-13,3.1,True,Lightweight wireless mouse with low-latency mode for remote work.
4804,USB-C Cable,Accessories,8.64,386,2.496,2018-02-11,3.8,True,Premium usb-c cable with low-latency mode for gaming.
4805,Phone Case,Accessories,15.31,87,2.352,2020-04-19,4.7,True,Adjustable phone case with waterproof coating for content creators.
4806,Phone Case,Accessories,13.49,187,0.709,2021-11-28,4.7,True,Noise-Reducing phone case with backlit keys for home office.
4807,USB-C Cable,Accessories,9.85,68,1.568,2019-11-14,4.6,True,Noise-Reducing usb-c cable with aluminum finish for video calls.
4808,USB-C Cable,Accessories,10.48,209,0.581,2024-01-13,4.5,True,Wireless usb-c cable with built-in microphone for travel.
4809,Phone Case,Accessories,13.64,298,1.94,2024-01-24,3.9,True,Fast-Charging phone case with built-in microphone for daily use.
4810,Mechanical Keyboard,Electronics,77.92,72,1.94,2020-07-29,4.9,True,Durable mechanical keyboard with shock protection for daily use.
4811,USB-C Cable,Accessories,11.17,332,0.592,2022-06-27,4.2,True,Fast-Charging usb-c cable with low-latency mode for gaming.
4812,Mechanical Keyboard,Electronics,94.38,13,0.908,2024-03-23,3.9,True,Wireless mechanical keyboard with USB receiver for travel.
4813,Mechanical Keyboard,Electronics,83.83,299,1.524,2018-08-22,5.0,True,Fast-Charging mechanical keyboard with aluminum finish for video calls; high-performance build quality.
4814,External SSD 1TB,Storage,104.31,337,0.434,2018-06-22,3.2,True,Adjustable external ssd 1tb with low-latency mode for gaming; portable build quality.
4815,Bluetooth Speaker,Electronics,52.45,36,1.428,2019-05-11,3.8,True,Ergonomic bluetooth speaker with low-latency mode for video calls; silent build quality.
4816,Noise Cancelling Headphones,Electronics,202.15,247,0.713,2020-11-20,2.9,True,Premium noise cancelling headphones with aluminum finish for travel.
4817,Bluetooth Speaker,Electronics,67.39,264,2.427,2021-11-20,4.4,True,Premium bluetooth speaker with waterproof coating for travel.
4818,Wireless Mouse,Electronics,30.51,338,0.105,2023-02-15,4.6,True,Compact wireless mouse with aluminum finish for remote work; wireless build quality.
4819,Webcam HD,Electronics,49.19,351,0.41,2019-06-12,3.5,True,Noise-Reducing webcam hd with shock protection for content creators.
4820,Bluetooth Speaker,Electronics,55.82,418,1.519,2018-02-24,2.8,True,Durable bluetooth speaker with low-latency mode for gaming; wireless build quality.
4821,Phone Case,Accessories,16.6,139,1.774,2021-04-16,4.2,True,Fast-Charging phone case with built-in microphone for remote work.
4822,Wireless Mouse,Electronics,26.71,466,0.895,2024-06-01,4.3,True,Lightweight wireless mouse with waterproof coating for travel; portable build quality.
4823,Phone Case,Accessories,12.97,480,0.931,2023-04-22,4.3,True,Ergonomic phone case with built-in microphone for remote work.
4824,Desk Lamp,Furniture,38.63,487,2.25,2018-08-11,4.9,True,Silent desk lamp with adjustable height for daily use.
4825,Bluetooth Speaker,Electronics,61.85,483,1.564,2018-08-21,2.9,True,Noise-Reducing bluetooth speaker with dimmable brightness for students; high-performance build quality.
4826,Noise Cancelling Headphones,Electronics,207.64,345,0.247,2018-02-28,4.6,True,Ergonomic noise cancelling headphones with USB receiver for travel; premium build quality.
4827,Webcam HD,Electronics,54.2,288,1.218,2021-11-11,3.8,True,Wireless webcam hd with dimmable brightness for travel.
4828,Desk Lamp,Furniture,38.53,490,1.151,2022-01-03,3.6,True,Durable desk lamp with low-latency mode for content creators.
4829,Phone Case,Accessories,16.68,184,0.11,2022-10-12,4.5,True,Portable phone case with low-latency mode for remote work.
4830,Phone Case,Accessories,14.14,498,1.3,2019-04-02,3.3,True,Premium phone case with USB receiver for travel; portable build quality.
4831,Phone Case,Accessories,15.62,174,2.129,2020-09-04,3.4,True,Adjustable phone case with low-latency mode for daily use; portable build quality.
4832,Bluetooth Speaker,Electronics,56.14,233,0.065,2019-04-30,4.3,True,Portable bluetooth speaker with shock protection for home office; noise-reducing build quality.
4833,Phone Case,Accessories,13.69,100,1.232,2022-10-17,4.1,True,Durable phone case with backlit keys for gaming.
4834,External SSD 1TB,Storage,106.49,61,0.535,2022-12-11,4.7,True,Durable external ssd 1tb with aluminum finish for daily use; portable build quality.
4835,USB-C Cable,Accessories,9.03,268,2.351,2020-02-22,3.3,True,Fast-Charging usb-c cable with braided nylon for video calls; fast-charging build quality.
4836,External SSD 1TB,Storage,108.68,492,2.232,2018-12-23,3.0,True,Premium external ssd 1tb with backlit keys for content creators.
4837,Desk Lamp,Furniture,37.52,418,0.525,2018-07-31,4.6,True,Silent desk lamp with aluminum finish for home office.
4838,Bluetooth Speaker,Electronics,56.96,79,1.124,2020-11-23,3.3,True,Lightweight bluetooth speaker with aluminum finish for video calls.
4839,External SSD 1TB,Storage,100.27,325,0.799,2023-05-20,3.7,True,Silent external ssd 1tb with low-latency mode for students.
4840,Phone Case,Accessories,13.11,323,1.856,2023-11-27,4.3,True,High-Performance phone case with dimmable brightness for video calls.
4841,Webcam HD,Electronics,50.34,28,1.372,2020-02-14,3.0,True,Adjustable webcam hd with dimmable brightness for daily use; compact build quality.
4842,Desk Lamp,Furniture,44.04,376,0.139,2018-04-24,4.7,True,Wireless desk lamp with backlit keys for travel.
4843,Wireless Mouse,Electronics,28.82,356,2.122,2021-05-10,2.9,True,Fast-Charging wireless mouse with low-latency mode for video calls.
4844,External SSD 1TB,Storage,105.61,390,2.423,2022-12-15,3.7,True,Durable external ssd 1tb with shock protection for gaming.
4845,Phone Case,Accessories,15.06,116,0.135,2023-10-25,3.3,True,Wireless phone case with backlit keys for students; portable build quality.
4846,Mechanical Keyboard,Electronics,81.11,120,1.924,2020-12-07,3.5,True,Noise-Reducing mechanical keyboard with braided nylon for students; durable build quality.
4847,Bluetooth Speaker,Electronics,52.0,383,0.494,2021-11-24,3.5,True,High-Performance bluetooth speaker with backlit keys for gaming.
4848,USB-C Cable,Accessories,10.92,238,0.711,2020-04-30,3.5,True,Portable usb-c cable with aluminum finish for travel.
4849,Phone Case,Accessories,13.65,253,1.767,2019-09-23,3.3,True,High-Performance phone case with built-in microphone for home office; noise-reducing build quality.
4850,Mechanical Keyboard,Electronics,77.69,194,0.057,2023-06-08,3.7,True,Portable mechanical keyboard with built-in microphone for students; fast-charging build quality.
4851,Phone Case,Accessories,12.75,332,2.499,2022-03-18,4.9,True,Wireless phone case with adjustable height for daily use.
4852,Mechanical Keyboard,Electronics,95.67,326,0.489,2024-02-20,4.3,True,High-Performance mechanical keyboard with USB receiver for travel; compact build quality.
4853,Webcam HD,Electronics,53.31,448,0.266,2020-07-21,4.9,True,Compact webcam hd with waterproof coating for travel.
4854,Phone Case,Accessories,16.89,187,0.157,2021-07-01,4.0,True,Ergonomic phone case with dimmable brightness for home office.
4855,USB-C Cable,Accessories,10.95,125,0.868,2023-04-12,3.1,True,Ergonomic usb-c cable with built-in microphone for home office.
4856,Webcam HD,Electronics,54.53,459,0.631,2022-07-20,4.8,True,Compact webcam hd with adjustable height for home office; durable build quality.
4857,Bluetooth Speaker,Electronics,67.42,69,1.21,2019-11-08,3.2,True,Premium bluetooth speaker with low-latency mode for remote work; durable build quality.
4858,Phone Case,Accessories,15.27,462,2.452,2020-07-12,3.3,True,Durable phone case with shock protection for content creators; durable build quality.
4859,External SSD 1TB,Storage,111.8,269,1.937,2024-03-29,3.4,True,Wireless external ssd 1tb with aluminum finish for remote work; lightweight build quality.
4860,External SSD 1TB,Storage,111.99,22,2.192,2022-01-12,3.9,True,Wireless external ssd 1tb with adjustable height for home office.
4861,USB-C Cable,Accessories,9.71,198,0.052,2021-03-29,2.8,True,Portable usb-c cable with waterproof coating for daily use; high-performance build quality.
4862,Webcam HD,Electronics,42.72,211,1.715,2022-05-24,3.6,True,Durable webcam hd with low-latency mode for home office.
4863,Webcam HD,Electronics,50.51,203,2.175,2023-07-29,4.7,True,Noise-Reducing webcam hd with braided nylon for travel; portable build quality.
4864,USB-C Cable,Accessories,8.62,122,0.094,2022-06-24,3.3,True,Compact usb-c cable with aluminum finish for gaming.
4865,Phone Case,Accessories,16.58,240,2.103,2019-02-17,4.4,True,Wireless phone case with dimmable brightness for students; compact build quality.
4866,Mechanical Keyboard,Electronics,99.31,367,0.41,2018-07-22,4.9,True,Ergonomic mechanical keyboard with low-latency mode for content creators; ergonomic build quality.
4867,Laptop Stand,Accessories,22.42,210,1.714,2019-05-10,3.4,True,Noise-Reducing laptop stand with braided nylon for video calls.
4868,Noise Cancelling Headphones,Electronics,178.17,133,1.859,2019-10-02,3.2,True,Wireless noise cancelling headphones with USB receiver for travel; ergonomic build quality.
4869,Wireless Mouse,Electronics,25.63,49,0.517,2023-01-08,4.0,True,Adjustable wireless mouse with braided nylon for travel; wireless build quality.
4870,Webcam HD,Electronics,43.41,300,2.099,2024-05-12,3.0,True,Wireless webcam hd with shock protection for students.
4871,External SSD 1TB,Storage,104.14,194,0.336,2023-06-09,5.0,True,Ergonomic external ssd 1tb with aluminum finish for video calls.
4872,Bluetooth Speaker,Electronics,55.94,376,1.246,2022-03-20,3.4,True,Silent bluetooth speaker with aluminum finish for remote work.
4873,Webcam HD,Electronics,45.72,35,2.268,2018-01-15,4.0,True,Premium webcam hd with waterproof coating for home office.
4874,Phone Case,Accessories,13.85,476,0.632,2018-08-13,3.1,True,Wireless phone case with backlit keys for daily use.
4875,USB-C Cable,Accessories,9.75,250,1.877,2020-03-21,3.7,True,Adjustable usb-c cable with braided nylon for video calls; adjustable build quality.
